"Species","Caught","Sold","Value","PricePerLb","Year","InflAdj","AdjValue","AdjPricePerLb"
"Flounders",37,34,69,2.01,2013,1.04,71.76,2.0904
"Flounders",47,45,88,1.94,2014,1.02,89.76,1.9788
"Flounders",42,42,89,2.1,2015,1,89,2.1
"Flyingfishes",1516,1507,876,0.58,1948,9.83,8611.08,5.7014
"Flyingfishes",403,403,121,0.3,1949,9.96,1205.16,2.988
"Flyingfishes",1461,1461,413,0.28,1950,9.83,4059.79,2.7524
"Flyingfishes",156,156,65,0.42,1951,9.12,592.8,3.8304
"Flyingfishes",582,582,242,0.42,1952,8.94,2163.48,3.7548
"Flyingfishes",397,423,151,0.36,1953,8.88,1340.88,3.1968
"Flyingfishes",432,424,131,0.31,1954,8.98,1176.38,2.7838
"Flyingfishes",1468,1468,142,0.1,1955,9.01,1279.42,0.901
"Flyingfishes",433,433,203,0.47,1956,8.88,1802.64,4.1736
"Flyingfishes",417,417,173,0.42,1957,8.59,1486.07,3.6078
"Flyingfishes",619,619,217,0.35,1958,8.35,1811.95,2.9225
"Flyingfishes",352,352,116,0.33,1959,8.3,962.8,2.739
"Flyingfishes",123,123,42,0.34,1960,8.16,342.72,2.7744
"Flyingfishes",193,193,63,0.33,1961,8.07,508.41,2.6631
"Flyingfishes",220,220,63,0.29,1962,7.99,503.37,2.3171
"Flyingfishes",258,258,81,0.32,1963,7.89,639.09,2.5248
"Flyingfishes",115,115,34,0.3,1964,7.79,264.86,2.337
"Flyingfishes",49,49,15,0.32,1965,7.66,114.9,2.4512
"Flyingfishes",31,31,8,0.28,1966,7.45,59.6,2.086
"Flyingfishes",13,13,3,0.27,1967,7.23,21.69,1.9521
"Flyingfishes",81,81,12,0.16,1968,6.94,83.28,1.1104
"Flyingfishes",108,108,26,0.25,1969,6.58,171.08,1.645
"Flyingfishes",61,61,14,0.25,1970,6.22,87.08,1.555
"Flyingfishes",39,39,13,0.34,1971,5.96,77.48,2.0264
"Flyingfishes",34,34,9,0.28,1972,5.78,52.02,1.6184
"Flyingfishes",7,7,2,0.39,1973,5.44,10.88,2.1216
"Flyingfishes",17,17,6,0.38,1974,4.9,29.4,1.862
"Flyingfishes",31,31,10,0.35,1975,4.49,44.9,1.5715
"Flyingfishes",1,1,0,0.35,1976,4.24,0,1.484
"Flyingfishes",5,5,2,0.48,1977,3.98,7.96,1.9104
"Flyingfishes",18,18,8,0.45,1978,3.7,29.6,1.665
"Flyingfishes",1,1,0,0.15,1979,3.33,0,0.4995
"Flyingfishes",4,4,0,0.2,1980,2.93,0,0.586
"Flyingfishes",2,2,1,0.5,1981,2.66,2.66,1.33
"Flyingfishes",10,10,5,0.51,1982,2.5,12.5,1.275
"Flyingfishes",80,12,16,1.37,1983,2.42,38.72,3.3154
"Flyingfishes",9,6,1,0.21,1984,2.32,2.32,0.4872
"Flyingfishes",8,6,3,0.56,1985,2.24,6.72,1.2544
"Flyingfishes",10,10,6,0.67,1986,2.2,13.2,1.474
"Flyingfishes",15,11,3,0.33,1987,2.13,6.39,0.7029
"Flyingfishes",2,2,0,0.3,1988,2.04,0,0.612
"Flyingfishes",16,16,25,1.59,1989,1.95,48.75,3.1005
"Flyingfishes",12,12,15,1.28,1990,1.85,27.75,2.368
"Flyingfishes",16,10,3,0.31,1991,1.77,5.31,0.5487
"Flyingfishes",18,16,7,0.45,1992,1.72,12.04,0.774
"Flyingfishes",5,1,0,0.75,1993,1.67,0,1.2525
"Flyingfishes",-99999,-99999,-99999,-99999,1994,1.63,-99999,-99999
"Flyingfishes",1,1,1,1.8,1995,1.58,1.58,2.844
"Flyingfishes",31,14,36,2.6,1996,1.54,55.44,4.004
"Flyingfishes",5,3,3,1.08,1997,1.5,4.5,1.62
"Flyingfishes",18,18,36,2.04,1998,1.48,53.28,3.0192
"Flyingfishes",-99999,-99999,-99999,-99999,1999,1.45,-99999,-99999
"Flyingfishes",5,5,5,1.07,2000,1.4,7,1.498
"Flyingfishes",0,0,0,1.5,2001,1.36,0,2.04
"Flyingfishes",3,3,7,2,2002,1.34,9.38,2.68
"Flyingfishes",-99999,-99999,-99999,-99999,2003,1.31,-99999,-99999
"Flyingfishes",18,8,9,1.22,2004,1.28,11.52,1.5616
"Flyingfishes",-99999,-99999,-99999,-99999,2005,1.24,-99999,-99999
"Flyingfishes",-99999,-99999,-99999,-99999,2006,1.2,-99999,-99999
"Flyingfishes",1,0,0,0,2007,1.16,0,0
"Flyingfishes",6,0,1,2,2008,1.12,1.12,2.24
"Flyingfishes",8,6,12,1.83,2009,1.13,13.56,2.0679
"Flyingfishes",1,0,0,0,2010,1.11,0,0
"Flyingfishes",1,1,2,2,2011,1.07,2.14,2.14
"Flyingfishes",11,3,6,2,2012,1.05,6.3,2.1
"Flyingfishes",3,1,2,1.75,2013,1.04,2.08,1.82
"Flyingfishes",1,0,0,0,2014,1.02,0,0
"Flyingfishes",-99999,-99999,-99999,-99999,2015,1,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1948,9.83,-99999,-99999
"Freshwaterfishes",490,464,571,1.23,1949,9.96,5687.16,12.2508
"Freshwaterfishes",235,235,154,0.66,1950,9.83,1513.82,6.4878
"Freshwaterfishes",319,319,231,0.73,1951,9.12,2106.72,6.6576
"Freshwaterfishes",425,425,316,0.74,1952,8.94,2825.04,6.6156
"Freshwaterfishes",-99999,-99999,-99999,-99999,1953,8.88,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1954,8.98,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1955,9.01,-99999,-99999
"Freshwaterfishes",58,58,37,0.64,1956,8.88,328.56,5.6832
"Freshwaterfishes",40,40,14,0.35,1957,8.59,120.26,3.0065
"Freshwaterfishes",-99999,-99999,-99999,-99999,1958,8.35,-99999,-99999
"Freshwaterfishes",10,0,0,0,1959,8.3,0,0
"Freshwaterfishes",10,10,7,0.7,1960,8.16,57.12,5.712
"Freshwaterfishes",672,672,227,0.34,1961,8.07,1831.89,2.7438
"Freshwaterfishes",-99999,-99999,-99999,-99999,1962,7.99,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1963,7.89,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1964,7.79,-99999,-99999
"Freshwaterfishes",2,2,2,1.05,1965,7.66,15.32,8.043
"Freshwaterfishes",-99999,-99999,-99999,-99999,1966,7.45,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1967,7.23,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1968,6.94,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1969,6.58,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1970,6.22,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1971,5.96,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1972,5.78,-99999,-99999
"Freshwaterfishes",4,4,1,0.25,1973,5.44,5.44,1.36
"Freshwaterfishes",-99999,-99999,-99999,-99999,1974,4.9,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1975,4.49,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1976,4.24,-99999,-99999
"Freshwaterfishes",9,0,0,0,1977,3.98,0,0
"Freshwaterfishes",-99999,-99999,-99999,-99999,1978,3.7,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1979,3.33,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1980,2.93,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1981,2.66,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1982,2.5,-99999,-99999
"Freshwaterfishes",11,11,26,2.36,1983,2.42,62.92,5.7112
"Freshwaterfishes",8,8,6,0.75,1984,2.32,13.92,1.74
"Freshwaterfishes",-99999,-99999,-99999,-99999,1985,2.24,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1986,2.2,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1987,2.13,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1988,2.04,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1989,1.95,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1990,1.85,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1991,1.77,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1992,1.72,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1993,1.67,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1994,1.63,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1995,1.58,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1996,1.54,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1997,1.5,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1998,1.48,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,1999,1.45,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2000,1.4,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2001,1.36,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2002,1.34,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2003,1.31,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2004,1.28,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2005,1.24,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2006,1.2,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2007,1.16,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2008,1.12,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2009,1.13,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2010,1.11,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2011,1.07,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2012,1.05,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2013,1.04,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2014,1.02,-99999,-99999
"Freshwaterfishes",-99999,-99999,-99999,-99999,2015,1,-99999,-99999
"Gindai(flowersnapper)",285,285,135,0.47,1948,9.83,1327.05,4.6201
"Gindai(flowersnapper)",293,298,116,0.39,1949,9.96,1155.36,3.8844
"Gindai(flowersnapper)",2322,2322,746,0.32,1950,9.83,7333.18,3.1456
"Gindai(flowersnapper)",3833,3830,1321,0.35,1951,9.12,12047.52,3.192
"Gindai(flowersnapper)",3597,3597,1417,0.39,1952,8.94,12667.98,3.4866
"Gindai(flowersnapper)",2803,2536,953,0.38,1953,8.88,8462.64,3.3744
"Gindai(flowersnapper)",2730,2726,918,0.34,1954,8.98,8243.64,3.0532
"Gindai(flowersnapper)",5870,5870,1670,0.28,1955,9.01,15046.7,2.5228
"Gindai(flowersnapper)",3590,3589,1375,0.38,1956,8.88,12210,3.3744
"Gindai(flowersnapper)",2270,2270,1015,0.45,1957,8.59,8718.85,3.8655
"Gindai(flowersnapper)",2061,2059,956,0.46,1958,8.35,7982.6,3.841
"Gindai(flowersnapper)",1424,1424,753,0.53,1959,8.3,6249.9,4.399
"Gindai(flowersnapper)",1078,1078,530,0.49,1960,8.16,4324.8,3.9984
"Gindai(flowersnapper)",694,694,316,0.46,1961,8.07,2550.12,3.7122
"Gindai(flowersnapper)",889,889,418,0.47,1962,7.99,3339.82,3.7553
"Gindai(flowersnapper)",2314,2288,1008,0.44,1963,7.89,7953.12,3.4716
"Gindai(flowersnapper)",1612,1612,775,0.48,1964,7.79,6037.25,3.7392
"Gindai(flowersnapper)",468,444,225,0.51,1965,7.66,1723.5,3.9066
"Gindai(flowersnapper)",1019,958,455,0.48,1966,7.45,3389.75,3.576
"Gindai(flowersnapper)",664,652,309,0.47,1967,7.23,2234.07,3.3981
"Gindai(flowersnapper)",757,739,453,0.61,1968,6.94,3143.82,4.2334
"Gindai(flowersnapper)",1363,1338,1019,0.76,1969,6.58,6705.02,5.0008
"Gindai(flowersnapper)",1683,1673,1297,0.78,1970,6.22,8067.34,4.8516
"Gindai(flowersnapper)",2063,2046,1694,0.83,1971,5.96,10096.24,4.9468
"Gindai(flowersnapper)",1933,1868,1738,0.93,1972,5.78,10045.64,5.3754
"Gindai(flowersnapper)",2599,2579,2362,0.92,1973,5.44,12849.28,5.0048
"Gindai(flowersnapper)",1544,1471,1538,1.05,1974,4.9,7536.2,5.145
"Gindai(flowersnapper)",1963,1835,2185,1.19,1975,4.49,9810.65,5.3431
"Gindai(flowersnapper)",1520,1405,1664,1.18,1976,4.24,7055.36,5.0032
"Gindai(flowersnapper)",1772,1677,2426,1.45,1977,3.98,9655.48,5.771
"Gindai(flowersnapper)",3703,3628,5941,1.64,1978,3.7,21981.7,6.068
"Gindai(flowersnapper)",3579,3488,4832,1.39,1979,3.33,16090.56,4.6287
"Gindai(flowersnapper)",2358,2221,3735,1.68,1980,2.93,10943.55,4.9224
"Gindai(flowersnapper)",1696,1645,3324,2.02,1981,2.66,8841.84,5.3732
"Gindai(flowersnapper)",2070,1991,3832,1.93,1982,2.5,9580,4.825
"Gindai(flowersnapper)",4138,3768,6721,1.78,1983,2.42,16264.82,4.3076
"Gindai(flowersnapper)",4882,4420,8676,1.96,1984,2.32,20128.32,4.5472
"Gindai(flowersnapper)",7294,6932,14777,2.13,1985,2.24,33100.48,4.7712
"Gindai(flowersnapper)",5256,5027,11194,2.23,1986,2.2,24626.8,4.906
"Gindai(flowersnapper)",4953,4832,11282,2.33,1987,2.13,24030.66,4.9629
"Gindai(flowersnapper)",2690,2611,7544,2.89,1988,2.04,15389.76,5.8956
"Gindai(flowersnapper)",2976,2755,7751,2.81,1989,1.95,15114.45,5.4795
"Gindai(flowersnapper)",5994,5612,16482,2.94,1990,1.85,30491.7,5.439
"Gindai(flowersnapper)",6766,6252,18069,2.89,1991,1.77,31982.13,5.1153
"Gindai(flowersnapper)",5770,5222,14787,2.83,1992,1.72,25433.64,4.8676
"Gindai(flowersnapper)",7338,6953,20460,2.94,1993,1.67,34168.2,4.9098
"Gindai(flowersnapper)",8764,8177,23408,2.86,1994,1.63,38155.04,4.6618
"Gindai(flowersnapper)",3401,3089,10301,3.33,1995,1.58,16275.58,5.2614
"Gindai(flowersnapper)",9060,8634,24536,2.84,1996,1.54,37785.44,4.3736
"Gindai(flowersnapper)",8360,7209,19424,2.69,1997,1.5,29136,4.035
"Gindai(flowersnapper)",8566,7824,20584,2.63,1998,1.48,30464.32,3.8924
"Gindai(flowersnapper)",6385,5634,17536,3.11,1999,1.45,25427.2,4.5095
"Gindai(flowersnapper)",5884,5435,18333,3.37,2000,1.4,25666.2,4.718
"Gindai(flowersnapper)",5482,4865,14660,3.01,2001,1.36,19937.6,4.0936
"Gindai(flowersnapper)",5003,4444,13525,3.04,2002,1.34,18123.5,4.0736
"Gindai(flowersnapper)",5255,4769,13675,2.87,2003,1.31,17914.25,3.7597
"Gindai(flowersnapper)",6215,5730,19426,3.39,2004,1.28,24865.28,4.3392
"Gindai(flowersnapper)",7421,6131,21204,3.46,2005,1.24,26292.96,4.2904
"Gindai(flowersnapper)",3893,3199,10543,3.3,2006,1.2,12651.6,3.96
"Gindai(flowersnapper)",4593,3256,12780,3.93,2007,1.16,14824.8,4.5588
"Gindai(flowersnapper)",3828,2416,9586,3.97,2008,1.12,10736.32,4.4464
"Gindai(flowersnapper)",5358,3636,14762,4.06,2009,1.13,16681.06,4.5878
"Gindai(flowersnapper)",3126,1925,8798,4.57,2010,1.11,9765.78,5.0727
"Gindai(flowersnapper)",2592,1603,7221,4.5,2011,1.07,7726.47,4.815
"Gindai(flowersnapper)",3899,2664,12212,4.58,2012,1.05,12822.6,4.809
"Gindai(flowersnapper)",3688,2731,13452,4.92,2013,1.04,13990.08,5.1168
"Gindai(flowersnapper)",3073,2213,10576,4.78,2014,1.02,10787.52,4.8756
"Gindai(flowersnapper)",2314,1767,8912,5.04,2015,1,8912,5.04
"Goatfishes",138274,135230,100169,0.74,1948,9.83,984661.27,7.2742
"Goatfishes",153889,151760,107968,0.71,1949,9.96,1075361.28,7.0716
"Goatfishes",127505,125827,77336,0.61,1950,9.83,760212.88,5.9963
"Goatfishes",128974,127623,84842,0.66,1951,9.12,773759.04,6.0192
"Goatfishes",156033,159477,99817,0.63,1952,8.94,892363.98,5.6322
"Goatfishes",158951,159641,110732,0.69,1953,8.88,983300.16,6.1272
"Goatfishes",177405,176191,134165,0.76,1954,8.98,1204801.7,6.8248
"Goatfishes",160614,160054,98175,0.61,1955,9.01,884556.75,5.4961
"Goatfishes",166280,165826,102431,0.62,1956,8.88,909587.28,5.5056
"Goatfishes",144426,143321,90613,0.63,1957,8.59,778365.67,5.4117
"Goatfishes",150047,148497,87307,0.59,1958,8.35,729013.45,4.9265
"Goatfishes",134045,133377,81648,0.61,1959,8.3,677678.4,5.063
"Goatfishes",148947,148211,83343,0.56,1960,8.16,680078.88,4.5696
"Goatfishes",135433,135410,72337,0.53,1961,8.07,583759.59,4.2771
"Goatfishes",111800,110364,61458,0.56,1962,7.99,491049.42,4.4744
"Goatfishes",128208,125800,65792,0.52,1963,7.89,519098.88,4.1028
"Goatfishes",125081,123129,68407,0.56,1964,7.79,532890.53,4.3624
"Goatfishes",108896,106941,55729,0.52,1965,7.66,426884.14,3.9832
"Goatfishes",98964,96775,49851,0.52,1966,7.45,371389.95,3.874
"Goatfishes",79084,77205,43220,0.56,1967,7.23,312480.6,4.0488
"Goatfishes",67143,65421,39460,0.6,1968,6.94,273852.4,4.164
"Goatfishes",80063,77116,49595,0.64,1969,6.58,326335.1,4.2112
"Goatfishes",78809,74467,49218,0.66,1970,6.22,306135.96,4.1052
"Goatfishes",75375,71959,49090,0.68,1971,5.96,292576.4,4.0528
"Goatfishes",80470,76686,57999,0.76,1972,5.78,335234.22,4.3928
"Goatfishes",90522,85546,70509,0.82,1973,5.44,383568.96,4.4608
"Goatfishes",73943,70348,62914,0.89,1974,4.9,308278.6,4.361
"Goatfishes",73296,67439,60644,0.9,1975,4.49,272291.56,4.041
"Goatfishes",73299,66691,78974,1.18,1976,4.24,334849.76,5.0032
"Goatfishes",119475,113186,135073,1.19,1977,3.98,537590.54,4.7362
"Goatfishes",98042,93997,124921,1.33,1978,3.7,462207.7,4.921
"Goatfishes",123795,115814,157747,1.36,1979,3.33,525297.51,4.5288
"Goatfishes",116047,109625,160756,1.47,1980,2.93,471015.08,4.3071
"Goatfishes",123919,118296,191246,1.62,1981,2.66,508714.36,4.3092
"Goatfishes",77865,74175,135064,1.82,1982,2.5,337660,4.55
"Goatfishes",106091,102026,163847,1.61,1983,2.42,396509.74,3.8962
"Goatfishes",81361,75772,143228,1.89,1984,2.32,332288.96,4.3848
"Goatfishes",73937,69909,136913,1.96,1985,2.24,306685.12,4.3904
"Goatfishes",68735,66659,135435,2.03,1986,2.2,297957,4.466
"Goatfishes",55820,52803,119231,2.26,1987,2.13,253962.03,4.8138
"Goatfishes",70300,66522,149387,2.25,1988,2.04,304749.48,4.59
"Goatfishes",63417,57801,163584,2.83,1989,1.95,318988.8,5.5185
"Goatfishes",62472,56213,200129,3.56,1990,1.85,370238.65,6.586
"Goatfishes",53386,48502,129302,2.67,1991,1.77,228864.54,4.7259
"Goatfishes",61881,56447,137750,2.44,1992,1.72,236930,4.1968
"Goatfishes",57183,52715,141918,2.69,1993,1.67,237003.06,4.4923
"Goatfishes",48264,43085,128481,2.98,1994,1.63,209424.03,4.8574
"Goatfishes",58811,52181,151719,2.91,1995,1.58,239716.02,4.5978
"Goatfishes",69081,64062,164470,2.57,1996,1.54,253283.8,3.9578
"Goatfishes",73382,67448,195186,2.89,1997,1.5,292779,4.335
"Goatfishes",82438,75375,212049,2.81,1998,1.48,313832.52,4.1588
"Goatfishes",63560,56846,163352,2.87,1999,1.45,236860.4,4.1615
"Goatfishes",40219,24249,66777,2.75,2000,1.4,93487.8,3.85
"Goatfishes",43121,29699,92784,3.12,2001,1.36,126186.24,4.2432
"Goatfishes",67413,60520,171132,2.83,2002,1.34,229316.88,3.7922
"Goatfishes",64394,50935,140149,2.75,2003,1.31,183595.19,3.6025
"Goatfishes",68837,50542,122593,2.43,2004,1.28,156919.04,3.1104
"Goatfishes",43270,36437,100610,2.76,2005,1.24,124756.4,3.4224
"Goatfishes",42184,30857,92796,3.01,2006,1.2,111355.2,3.612
"Goatfishes",34891,26474,94326,3.56,2007,1.16,109418.16,4.1296
"Goatfishes",39618,36786,149688,4.07,2008,1.12,167650.56,4.5584
"Goatfishes",54514,47282,214638,4.54,2009,1.13,242540.94,5.1302
"Goatfishes",76548,62034,281365,4.54,2010,1.11,312315.15,5.0394
"Goatfishes",58738,47287,237323,5.02,2011,1.07,253935.61,5.3714
"Goatfishes",55152,47485,225447,4.75,2012,1.05,236719.35,4.9875
"Goatfishes",54582,51915,255758,4.93,2013,1.04,265988.32,5.1272
"Goatfishes",69742,53590,245086,4.57,2014,1.02,249987.72,4.6614
"Goatfishes",67290,59555,238388,4,2015,1,238388,4
"Gobies",300,300,120,0.4,1948,9.83,1179.6,3.932
"Gobies",125,111,111,1,1949,9.96,1105.56,9.96
"Gobies",-99999,-99999,-99999,-99999,1950,9.83,-99999,-99999
"Gobies",107,107,71,0.67,1951,9.12,647.52,6.1104
"Gobies",36,36,18,0.5,1952,8.94,160.92,4.47
"Gobies",-99999,-99999,-99999,-99999,1953,8.88,-99999,-99999
"Gobies",40,40,24,0.6,1954,8.98,215.52,5.388
"Gobies",462,462,270,0.59,1955,9.01,2432.7,5.3159
"Gobies",595,595,386,0.65,1956,8.88,3427.68,5.772
"Gobies",-99999,-99999,-99999,-99999,1957,8.59,-99999,-99999
"Gobies",647,647,223,0.35,1958,8.35,1862.05,2.9225
"Gobies",106,106,69,0.66,1959,8.3,572.7,5.478
"Gobies",618,618,555,0.9,1960,8.16,4528.8,7.344
"Gobies",1141,1141,964,0.84,1961,8.07,7779.48,6.7788
"Gobies",1618,1618,1461,0.9,1962,7.99,11673.39,7.191
"Gobies",2005,1905,1760,0.92,1963,7.89,13886.4,7.2588
"Gobies",1058,1021,1113,1.09,1964,7.79,8670.27,8.4911
"Gobies",543,541,602,1.11,1965,7.66,4611.32,8.5026
"Gobies",520,520,649,1.25,1966,7.45,4835.05,9.3125
"Gobies",268,268,390,1.46,1967,7.23,2819.7,10.5558
"Gobies",1404,1374,1913,1.39,1968,6.94,13276.22,9.6466
"Gobies",2037,1988,2889,1.45,1969,6.58,19009.62,9.541
"Gobies",1105,1053,1481,1.41,1970,6.22,9211.82,8.7702
"Gobies",2092,2022,2972,1.47,1971,5.96,17713.12,8.7612
"Gobies",1751,1704,2503,1.47,1972,5.78,14467.34,8.4966
"Gobies",2497,2157,3246,1.51,1973,5.44,17658.24,8.2144
"Gobies",1407,1396,2502,1.79,1974,4.9,12259.8,8.771
"Gobies",-99999,-99999,-99999,-99999,1975,4.49,-99999,-99999
"Gobies",274,195,507,2.6,1976,4.24,2149.68,11.024
"Gobies",440,408,1001,2.45,1977,3.98,3983.98,9.751
"Gobies",-99999,-99999,-99999,-99999,1978,3.7,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1979,3.33,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1980,2.93,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1981,2.66,-99999,-99999
"Gobies",13,13,58,4.5,1982,2.5,145,11.25
"Gobies",718,357,779,2.18,1983,2.42,1885.18,5.2756
"Gobies",272,262,1434,5.48,1984,2.32,3326.88,12.7136
"Gobies",792,792,1026,1.3,1985,2.24,2298.24,2.912
"Gobies",-99999,-99999,-99999,-99999,1986,2.2,-99999,-99999
"Gobies",62,51,199,3.9,1987,2.13,423.87,8.307
"Gobies",-99999,-99999,-99999,-99999,1988,2.04,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1989,1.95,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1990,1.85,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1991,1.77,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1992,1.72,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1993,1.67,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1994,1.63,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1995,1.58,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1996,1.54,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1997,1.5,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1998,1.48,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,1999,1.45,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2000,1.4,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2001,1.36,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2002,1.34,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2003,1.31,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2004,1.28,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2005,1.24,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2006,1.2,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2007,1.16,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2008,1.12,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2009,1.13,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2010,1.11,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2011,1.07,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2012,1.05,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2013,1.04,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2014,1.02,-99999,-99999
"Gobies",-99999,-99999,-99999,-99999,2015,1,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1948,9.83,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1949,9.96,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1950,9.83,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1951,9.12,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1952,8.94,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1953,8.88,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1954,8.98,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1955,9.01,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1956,8.88,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1957,8.59,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1958,8.35,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1959,8.3,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1960,8.16,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1961,8.07,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1962,7.99,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1963,7.89,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1964,7.79,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1965,7.66,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1966,7.45,-99999,-99999
"Goldenkalekale",-99999,-99999,-99999,-99999,1967,7.23,-99999,-99999
